Age;Work_Type;Marital_Status;Level_Education;Delinquent_Credit;Housing_Credit;Personal_Credit;Contact_Month;Contact_Day_Week;Call_Duration;Number_Calls
39;0;2;1;0;1;1;10;5;5;2
25;3;2;3;1;1;1;4;2;2;3
59;0;2;2;1;1;0;12;1;1;2
38;0;0;0;1;0;1;2;1;5;1
50;4;2;0;0;0;0;6;4;2;2
58;0;0;0;1;0;1;7;4;1;4
55;8;0;1;1;0;0;12;2;4;3
25;2;2;0;0;0;1;11;2;5;4
42;4;2;0;0;0;1;11;1;3;2
32;8;0;3;0;0;1;2;4;3;3
47;0;0;2;1;1;1;10;3;3;4
56;0;0;3;0;1;1;3;4;4;1
33;9;2;1;0;0;0;2;5;2;3
28;7;2;0;0;0;1;10;5;5;5
34;2;0;1;0;0;1;8;4;4;3
55;2;0;1;0;1;0;7;1;1;4
50;9;2;1;1;0;0;3;5;5;2
54;6;0;0;1;0;1;3;3;3;2
20;5;0;0;1;1;1;3;4;2;3
51;2;1;3;0;1;1;6;5;2;4
43;10;2;3;0;1;1;9;4;4;1
49;10;0;1;1;0;1;8;2;4;2
39;6;2;1;1;1;1;4;5;3;3
39;5;2;0;0;1;0;11;1;4;3
29;9;1;3;1;0;1;2;4;2;1
31;7;1;2;1;0;1;6;5;4;2
38;0;0;1;0;1;1;3;5;1;3
34;8;0;2;1;1;0;2;3;2;4
29;9;2;0;1;1;1;10;2;3;2
52;3;2;1;1;1;1;12;2;6;3
35;6;0;3;1;0;1;2;5;1;3
57;4;1;1;0;1;1;10;3;2;2
24;8;0;1;0;1;1;9;1;6;5
36;1;0;3;0;0;1;6;5;3;3
33;2;0;1;0;0;1;7;2;6;4
40;5;2;2;1;1;0;4;2;3;1
34;5;1;0;0;0;1;12;4;2;3
34;1;1;1;1;0;0;8;1;3;5
38;6;0;0;1;1;1;8;3;1;4
54;4;1;3;1;1;0;11;3;1;5
22;3;0;2;1;0;0;2;4;2;3
49;7;2;0;1;0;0;10;1;2;4
43;1;0;1;0;1;1;11;2;1;2
42;6;2;2;0;0;1;11;5;2;4
41;1;2;1;0;1;1;8;3;3;4
58;3;0;1;0;0;0;5;2;4;5
24;7;1;0;1;1;0;11;5;6;5
30;3;2;3;1;0;0;7;1;6;3
55;0;0;3;0;1;0;12;3;2;1
48;9;2;0;1;0;0;2;4;1;2
45;1;0;1;0;0;0;10;2;3;2
31;8;0;0;1;0;0;11;4;6;5
45;6;1;1;1;1;1;8;3;1;1
55;5;1;2;0;0;0;9;1;3;1
23;3;2;0;0;0;1;8;1;6;4
49;8;0;1;0;1;1;10;1;5;5
21;4;2;2;0;1;1;7;2;3;3
57;2;1;2;0;1;0;12;5;1;4
36;2;0;1;0;1;0;12;3;6;4
41;7;1;2;0;0;1;11;3;3;2
31;5;2;2;0;1;1;12;2;3;3
45;7;2;0;1;1;1;12;3;4;1
21;0;1;0;1;0;1;10;1;5;5
55;5;1;3;0;0;1;4;4;3;2
58;2;2;0;0;0;0;9;3;2;5
57;9;0;1;0;0;0;7;1;6;2
20;2;2;2;0;1;1;10;1;6;4
51;9;0;1;0;1;0;6;1;2;3
21;9;0;2;0;1;1;3;3;2;4
21;2;2;2;1;1;1;11;1;1;5
43;9;1;1;1;0;1;2;5;6;1
58;0;2;1;0;0;0;7;3;4;4
28;8;2;2;0;1;1;11;5;3;5
57;9;1;2;1;1;0;4;3;2;4
44;3;2;1;0;1;0;5;4;6;1
51;0;0;0;1;1;0;8;1;2;5
32;7;2;3;0;1;1;9;3;5;1
45;7;2;1;1;0;1;9;2;5;5
24;6;1;3;0;0;0;4;3;5;2
39;6;2;2;0;0;1;7;1;4;2
40;0;2;3;1;0;1;5;3;2;5
36;8;0;0;0;1;1;10;3;2;2
54;4;0;2;0;0;0;12;3;6;3
60;8;2;3;1;0;1;3;1;2;2
58;2;2;2;0;0;1;10;2;1;5
33;3;0;3;1;0;1;11;2;5;5
23;2;0;3;0;1;0;4;4;6;2
28;7;0;0;1;0;1;8;1;2;2
56;4;0;3;1;0;1;9;4;2;1
52;2;1;1;0;1;1;6;1;3;5
20;7;2;2;0;0;1;3;4;6;4
44;4;0;0;1;0;1;9;5;3;5
22;4;2;1;0;1;0;2;1;6;4
60;1;2;3;1;1;0;7;3;2;2
45;8;0;0;1;1;1;12;5;1;3
59;9;2;2;0;1;0;8;5;3;5
22;0;2;2;0;1;1;4;1;3;5
46;6;1;3;1;1;1;9;4;3;3
45;5;2;3;1;0;1;4;1;2;5
57;5;2;0;0;0;0;10;1;1;1
50;1;0;0;0;1;1;7;2;3;4
60;5;0;3;1;1;1;8;3;5;4
45;1;2;1;0;1;1;2;4;3;1
55;0;2;2;1;1;1;12;2;2;3
40;6;2;1;1;0;0;9;3;4;5
32;9;0;1;1;0;1;10;1;5;5
49;7;0;3;0;1;1;7;4;2;3
36;6;0;0;0;1;0;12;2;5;5
26;0;1;2;1;0;0;9;1;1;3
33;9;0;2;1;0;1;3;4;6;5
40;7;0;1;0;1;0;11;3;3;3
38;4;2;0;0;0;0;2;4;1;1
25;6;1;2;0;0;1;3;1;1;2
32;3;2;2;0;0;0;7;5;2;5
34;9;1;0;1;1;0;5;5;6;1
35;7;2;3;1;1;0;11;1;6;2
45;10;0;3;0;0;0;5;2;4;4
42;2;2;3;0;0;0;8;3;3;3
33;8;1;1;0;0;0;9;4;1;4
48;2;0;0;1;0;0;6;5;6;5
38;1;1;1;0;0;0;6;4;1;4
26;8;1;0;1;1;0;4;5;5;3
22;8;1;3;1;0;1;2;1;2;5
20;3;1;2;0;1;1;5;3;6;1
53;3;0;1;0;1;0;12;2;6;5
51;8;0;0;0;0;1;5;1;6;5
36;0;2;3;0;0;0;11;2;4;4
57;2;2;2;0;1;1;2;2;5;1
50;4;1;1;0;0;0;11;1;6;3
29;1;1;2;0;0;0;8;4;2;1
60;9;0;2;0;0;1;8;1;6;3
20;0;0;3;0;1;1;12;5;4;1
55;3;0;0;0;0;0;2;3;4;4
42;3;1;2;1;1;0;3;3;2;2
48;5;2;0;1;1;1;11;3;6;2
43;6;0;3;1;0;1;11;1;6;2
22;6;0;3;0;1;1;11;1;1;2
46;0;1;3;0;1;1;5;2;1;1
49;5;2;3;1;1;1;7;4;1;1
47;0;1;0;0;0;0;9;2;1;5
37;2;1;1;1;0;0;10;5;1;2
38;8;2;3;1;0;1;3;3;6;2
43;8;0;1;0;1;0;7;3;2;2
38;5;1;1;0;0;0;3;3;2;3
23;1;2;3;1;0;0;7;3;2;2
54;7;0;2;0;1;0;7;1;4;4
30;5;1;3;0;0;1;2;4;4;5
39;2;2;0;1;1;0;2;5;2;4
31;4;2;2;0;1;1;4;4;3;3
58;6;0;0;0;1;0;5;5;2;3
33;1;1;1;0;0;1;10;5;6;4
60;10;2;2;0;0;1;2;1;2;3
25;1;1;1;1;1;1;6;5;4;3
39;1;0;2;0;0;1;11;2;1;5
35;1;1;2;0;1;0;4;5;4;1
56;8;1;2;1;0;0;2;4;5;4
60;5;2;1;1;0;1;4;3;1;2
53;1;1;3;1;0;1;8;3;1;1
47;9;1;2;1;1;0;8;2;1;2
51;0;1;0;0;0;1;9;4;4;3
20;6;2;1;1;0;0;8;5;2;2
32;7;2;2;1;1;1;2;2;5;1
48;6;2;0;1;0;1;7;3;3;1
20;0;2;3;1;1;0;8;2;1;3
42;1;0;3;0;0;1;3;3;2;3
34;4;0;2;0;1;0;4;2;1;1
59;5;2;1;0;1;1;12;3;1;5
55;1;0;0;0;1;1;11;3;5;2
26;0;0;0;0;0;0;2;3;2;4
57;4;1;2;1;0;0;7;5;3;1
20;6;1;2;1;1;0;10;3;4;2
24;3;2;1;1;0;0;9;4;1;5
43;5;2;2;1;1;0;8;1;3;5
39;2;2;3;1;0;0;9;1;4;1
35;8;1;0;0;1;0;7;3;3;2
51;2;0;0;1;0;0;10;3;4;2
56;4;2;1;0;0;1;5;4;6;5
41;6;0;3;1;0;0;4;2;2;3
34;10;0;2;1;1;1;3;4;4;3
51;4;1;0;0;0;0;2;5;6;1
38;2;0;1;0;0;1;10;3;3;3
40;8;2;3;0;0;1;11;4;1;5
38;0;0;3;0;1;1;7;5;1;2
60;7;0;3;1;1;1;11;5;5;4
21;7;2;1;0;0;1;12;3;6;3
29;5;2;1;1;0;1;3;3;2;5
40;1;1;2;0;1;1;4;1;2;5
34;2;0;2;1;1;0;4;5;5;1
38;2;2;3;1;1;1;4;2;5;2
47;2;0;2;1;0;1;7;4;2;4
30;2;2;2;0;1;1;6;1;1;1
54;5;1;2;1;0;1;7;5;1;4
53;0;2;2;1;1;1;3;2;5;2
60;3;1;0;1;1;1;11;1;6;1
48;7;1;1;1;0;1;9;1;4;3
21;7;0;2;1;0;1;9;5;5;4
56;5;2;1;0;1;0;8;5;6;5
29;0;2;0;0;0;0;12;2;2;1
46;7;0;3;0;1;1;9;4;2;2
37;1;0;0;0;0;1;4;2;4;4
60;9;2;3;1;0;1;5;3;6;1
27;3;0;0;1;0;0;8;3;4;3
60;9;0;1;1;0;1;6;2;4;3
37;10;2;2;0;1;0;3;1;3;4
37;0;1;2;1;0;1;2;3;5;2
49;5;0;1;1;1;1;4;3;6;2
43;1;2;1;0;0;1;9;1;2;2
50;0;1;0;0;1;0;4;2;5;4
59;5;1;1;0;1;1;6;3;1;3
32;1;0;3;1;0;1;6;3;1;2
55;4;1;0;0;1;1;7;4;3;1
59;2;0;3;0;1;0;12;4;5;2
34;6;1;1;0;1;0;5;1;1;4
30;10;1;1;0;1;1;7;1;4;4
37;5;2;3;0;0;1;10;1;1;3
25;2;2;2;1;0;0;3;4;4;3
58;4;0;1;0;1;1;12;4;5;2
55;1;1;0;1;0;1;9;1;3;2
25;2;0;2;0;1;1;8;5;6;2
38;5;1;1;0;0;0;7;3;1;3
51;2;0;1;0;1;0;8;3;4;3
53;5;2;1;0;0;0;9;1;3;3
28;0;0;2;1;1;0;2;2;2;3
24;6;0;1;0;1;1;4;3;5;5
45;10;1;0;0;0;1;6;3;5;2
57;0;1;0;0;0;0;7;2;5;5
31;5;2;0;1;0;0;7;4;1;4
25;10;2;3;1;1;0;3;2;2;2
60;9;0;2;0;1;1;6;1;2;4
54;0;0;1;1;0;0;2;4;2;3
56;3;2;2;0;0;0;12;4;1;3
51;3;2;3;0;0;0;12;5;1;4
55;5;2;3;1;1;1;8;5;1;1
22;6;1;0;1;1;1;4;2;3;2
26;8;1;1;1;1;0;5;1;3;3
40;7;1;2;1;0;1;2;5;6;2
25;3;2;2;0;1;0;5;3;2;1
35;1;2;0;0;0;1;7;5;2;4
57;10;1;0;1;0;1;5;2;1;2
39;0;1;3;1;0;1;5;2;2;4
28;2;0;1;0;0;0;3;4;4;5
36;10;2;0;0;0;1;12;1;1;4
25;4;2;0;1;1;0;11;1;6;4
29;4;0;3;0;0;1;3;4;1;3
42;5;2;3;0;0;0;10;5;5;3
40;4;0;1;1;1;1;4;5;5;5
33;3;2;1;0;1;0;12;2;1;5
60;9;2;3;0;0;0;3;4;6;3
44;4;2;1;0;1;0;2;4;5;4
43;6;0;1;0;1;0;10;1;3;2
60;4;2;3;0;1;0;2;4;2;4
32;0;0;0;1;0;1;8;3;3;1
45;6;1;3;1;0;1;5;2;4;3
50;9;0;1;1;0;0;11;5;3;4
35;9;1;3;1;0;0;8;4;1;3
35;6;1;3;1;1;0;10;4;5;4
22;8;0;2;1;1;1;3;4;3;3
36;9;0;3;1;1;1;12;1;3;3
29;8;1;0;1;1;1;12;2;4;3
40;5;0;0;0;1;1;12;3;6;3
53;1;0;3;0;1;1;8;2;3;4
57;5;2;2;0;1;0;6;1;4;4
34;6;0;2;1;1;0;4;5;6;3
58;7;2;1;0;1;0;4;5;1;2
22;2;1;2;0;1;0;12;1;5;3
24;6;2;3;0;1;0;3;1;5;4
27;3;0;1;0;1;0;2;5;2;2
27;7;2;2;1;0;0;10;4;5;4
29;8;2;2;1;0;1;2;3;6;4
50;1;0;3;0;0;1;3;4;4;3
46;9;2;1;0;1;1;3;1;4;3
24;1;0;0;0;1;1;2;2;1;3
49;6;0;0;0;1;0;8;5;5;1
30;8;0;0;0;1;1;9;3;2;2
46;2;0;3;1;0;1;8;3;2;1
50;2;1;3;1;1;0;8;3;6;3
48;9;1;0;0;1;0;2;2;5;5
45;4;1;0;1;0;1;6;3;3;2
20;7;2;0;1;1;0;10;1;1;5
51;2;2;1;1;1;1;10;5;5;2
38;9;0;0;1;0;1;10;3;3;3
30;1;0;1;0;0;0;12;3;4;4
38;10;0;2;1;0;1;7;1;4;1
33;5;1;2;1;1;0;5;3;2;5
29;10;2;3;1;0;0;11;4;5;2
36;7;1;1;0;0;1;10;4;6;3
31;2;0;1;0;0;1;11;2;6;1
24;7;2;2;0;1;1;2;3;2;5
37;8;1;1;0;1;1;3;2;6;2
43;2;1;1;1;1;1;5;4;5;3
37;6;2;2;1;1;1;6;3;1;5
49;7;1;1;0;0;1;12;1;5;3
22;5;2;2;0;0;0;8;2;3;5
60;4;1;1;0;1;0;4;1;3;5
23;2;1;0;0;1;0;10;2;2;4
34;2;1;2;0;0;0;6;3;2;1
46;5;2;0;0;0;1;2;5;3;4
30;5;1;3;1;0;0;10;2;4;5
41;7;0;2;1;1;1;7;1;5;4
60;1;2;3;0;1;0;7;4;6;3
48;7;1;2;1;0;0;9;5;1;4
55;6;1;1;1;1;1;12;5;3;5
59;0;1;0;0;1;0;5;3;4;3
22;3;1;0;1;0;0;12;3;2;5
45;9;0;3;0;1;1;3;1;4;1
52;10;1;0;1;0;0;11;2;2;2
28;1;1;3;1;1;1;5;1;2;3
49;7;2;1;1;0;1;7;4;6;1
23;6;0;2;0;0;1;3;2;1;4
42;10;1;3;1;1;1;4;2;4;4
23;3;0;0;1;1;1;12;3;4;3
32;3;2;0;0;1;1;2;5;3;5
26;1;2;3;1;0;0;5;4;6;5
22;8;0;0;1;1;0;12;4;3;4
53;10;1;3;1;1;1;5;4;6;1
39;1;0;1;1;0;0;12;5;5;5
47;5;1;2;1;1;0;9;4;2;2
31;8;1;2;1;1;0;11;1;4;5
50;6;2;2;1;1;0;12;3;1;2
51;8;0;2;1;1;0;3;2;3;4
52;3;1;1;0;1;0;10;2;4;3
54;10;2;2;0;1;1;11;3;4;3
46;5;1;1;1;1;0;2;1;5;2
47;8;2;3;1;1;1;6;5;1;3
20;7;1;1;0;1;1;10;2;5;4
39;0;2;2;0;0;1;11;5;1;5
30;2;1;1;1;0;0;4;3;5;2
54;9;1;1;0;1;0;11;5;5;2
34;7;1;1;1;1;0;4;4;5;2
37;4;2;2;1;1;1;10;1;1;3
25;3;1;1;1;1;0;11;2;3;4
37;1;0;1;0;1;0;4;5;1;5
30;8;0;0;0;0;0;3;1;3;2
44;4;1;2;0;0;0;6;1;5;4
24;0;2;0;0;0;1;5;4;2;5
46;0;1;3;1;1;1;2;5;4;1
27;1;0;3;1;1;1;5;4;2;5
55;1;2;1;0;0;1;6;1;3;3
39;6;0;2;1;0;0;4;4;6;3
29;2;0;3;0;1;0;11;1;2;3
56;8;0;1;0;1;0;6;3;2;3
33;0;1;3;1;1;1;4;3;2;3
55;6;0;2;0;0;0;8;2;6;3
49;4;1;1;0;1;0;6;1;2;4
52;10;2;3;1;0;1;8;5;6;3
35;6;1;0;0;1;1;11;4;3;5
47;4;1;1;1;1;1;3;3;5;1
26;5;1;0;0;1;0;5;4;4;1
39;7;0;0;0;0;1;11;5;4;1
40;8;1;3;1;0;1;4;5;6;2
27;9;1;1;0;1;0;10;4;5;1
49;7;0;2;1;1;0;7;1;5;1
26;2;0;2;1;1;1;9;4;6;4
24;4;1;1;1;0;1;2;1;3;2
29;9;2;1;1;1;0;8;4;2;3
20;4;0;0;1;1;0;5;4;2;2
56;5;0;1;1;1;0;7;5;4;1
55;7;1;0;1;0;1;6;5;1;1
52;10;1;3;1;0;1;11;5;2;3
41;8;2;2;1;0;1;11;4;3;5
57;7;2;0;1;0;0;2;4;2;4
49;5;1;1;1;0;1;11;1;5;4
54;1;0;3;1;1;1;11;2;2;4
43;0;1;2;0;0;0;9;5;6;1
50;9;0;0;1;1;1;4;4;1;5
46;8;1;0;0;0;0;10;3;5;1
22;1;1;3;1;0;0;3;5;5;3
21;5;1;0;0;0;1;8;4;1;2
20;4;2;1;0;1;0;5;2;6;4
34;4;0;1;0;1;0;4;4;4;4
33;4;0;1;0;0;0;3;4;2;5
49;7;0;3;1;1;0;6;1;5;5
38;6;0;1;1;1;0;8;3;5;4
55;4;0;2;0;1;0;11;1;4;2
48;2;0;0;0;1;1;3;1;1;4
40;2;0;1;1;0;1;7;4;2;5
47;7;2;0;1;1;0;11;1;2;5
59;3;2;3;1;1;0;2;2;4;5
20;8;1;2;0;0;0;10;5;5;1
25;0;0;2;0;0;1;5;3;3;5
56;6;0;1;1;0;1;11;2;3;3
53;5;0;1;1;1;0;12;2;2;5
30;2;0;1;0;0;0;10;3;5;4
35;3;0;0;1;0;0;4;1;2;4
51;1;0;2;1;1;0;7;5;4;4
46;8;2;3;1;1;0;8;2;5;4
58;3;0;2;0;1;0;2;4;5;5
49;7;2;0;1;0;1;9;2;4;5
40;4;0;0;0;0;0;11;3;1;3
23;8;2;3;0;0;0;2;1;4;5
47;4;2;0;1;1;0;5;1;2;4
21;8;0;2;0;1;1;9;1;4;3
23;5;1;2;1;0;1;6;3;5;4
55;1;0;2;0;1;1;7;5;3;4
36;9;1;1;0;1;1;9;2;1;3
41;6;1;2;1;1;0;9;1;6;3
40;6;0;0;0;1;0;3;1;5;3
59;7;2;1;0;1;1;7;3;3;5
56;5;1;3;0;0;1;7;4;1;5
26;2;2;3;1;0;1;2;3;3;1
37;8;1;0;1;1;0;6;3;2;5
20;6;2;2;1;0;0;9;1;2;3
57;5;0;2;0;1;0;8;5;6;1
46;4;0;3;0;0;1;8;3;4;5
31;9;0;0;1;0;0;12;3;4;1
38;0;1;0;0;1;1;2;5;3;5
56;7;1;0;1;0;1;11;1;3;3
54;10;2;3;1;0;1;9;2;1;1
24;6;2;2;0;0;1;5;1;2;1
42;3;1;0;1;0;0;10;3;1;2
30;9;2;3;1;0;1;12;1;1;2
46;10;2;3;1;0;1;11;4;1;1
30;4;1;3;1;1;1;11;3;3;2
35;0;2;3;1;1;1;7;5;2;4
29;6;1;3;0;1;0;2;1;2;1
53;2;0;1;0;0;0;6;4;5;5
51;0;2;0;0;0;1;7;5;5;4
45;4;1;1;1;1;0;10;5;4;5
21;6;1;1;0;0;0;9;2;5;2
55;3;1;0;0;1;0;7;5;2;3
51;5;0;1;0;0;1;12;1;2;5
38;4;0;1;1;0;0;2;1;4;1
40;1;0;0;0;0;1;9;3;3;2
51;7;2;0;0;0;0;5;5;4;4
53;9;1;0;1;1;0;9;4;5;5
38;10;1;2;1;0;1;12;2;6;4
44;2;1;3;1;0;0;5;1;1;5
50;4;1;1;0;1;0;7;2;1;4
52;4;1;2;0;0;1;11;5;3;1
22;3;2;2;0;0;1;10;2;3;4
36;9;0;1;1;1;1;4;1;6;3
29;8;2;3;1;1;0;4;3;6;2
35;3;0;2;1;1;0;2;1;3;3
42;10;0;1;1;0;1;6;5;5;5
39;8;2;3;0;1;0;4;5;6;5
54;4;1;1;1;0;0;6;3;1;2
31;9;0;1;0;1;1;11;3;2;2
46;7;2;0;1;0;1;7;2;2;5
28;8;0;3;1;0;1;2;4;5;3
30;5;1;2;1;0;0;6;1;6;1
51;9;1;3;1;1;1;6;1;3;5
34;6;0;2;0;1;1;10;5;1;4
53;1;1;1;0;1;1;8;3;3;2
23;7;1;3;1;1;0;6;2;3;3
25;5;1;2;0;1;0;6;5;2;5
54;2;0;1;0;0;1;4;4;5;4
49;2;1;0;0;0;1;10;4;2;1
58;3;1;3;1;0;0;9;2;4;3
54;0;1;1;0;0;1;4;3;2;3
47;1;1;0;0;1;0;11;4;4;3
33;2;0;1;1;0;1;5;4;1;2
20;1;1;0;0;1;1;5;5;6;1
26;2;2;0;1;0;0;12;2;1;5
56;6;0;3;0;0;0;11;4;2;1
42;5;0;1;0;1;0;5;4;3;3
27;4;0;3;0;0;0;8;3;3;4
39;5;0;1;0;0;0;4;2;5;1
49;4;1;2;1;0;0;2;1;2;1
54;3;2;0;1;1;0;9;4;6;4
41;2;1;1;1;1;1;10;2;1;4
37;2;2;2;0;1;0;8;4;5;4
26;9;2;0;0;0;1;2;1;4;2
60;6;0;0;0;0;1;5;3;3;3
57;0;1;1;1;0;0;6;3;6;1
31;0;0;1;0;1;0;12;3;4;1
55;1;1;3;0;0;1;8;5;3;4
48;5;0;0;0;1;1;8;3;5;4
42;9;0;2;0;0;0;5;3;2;2
22;2;1;2;1;0;0;9;3;6;5
20;8;0;0;1;0;0;10;1;1;2
20;7;0;2;1;0;0;12;5;1;3
53;1;0;1;0;0;0;12;3;6;5
38;3;0;3;0;1;0;2;5;4;3
56;9;0;0;1;1;1;4;1;5;3
36;4;2;2;0;1;0;7;5;1;1
49;3;0;1;0;1;0;6;4;5;3
39;1;2;1;1;0;0;11;3;6;3
56;5;2;1;0;0;1;9;5;3;4
49;9;2;2;1;1;0;6;2;6;5
54;2;2;2;1;1;1;10;1;5;3
56;9;1;1;1;1;0;3;2;3;4
43;0;1;3;1;1;0;6;2;6;1
25;1;0;3;0;0;1;12;4;6;1
40;9;2;1;1;1;0;9;1;6;5
56;3;1;3;0;0;1;11;5;1;3
44;3;1;1;1;0;1;12;1;6;2
30;0;0;1;0;1;0;2;4;2;3
25;3;0;0;1;0;0;8;4;3;2
47;8;2;2;0;0;1;12;3;6;4
30;9;2;2;1;1;0;9;1;3;1
27;7;1;3;1;1;0;7;3;5;3
60;2;1;0;0;1;1;11;2;4;4
36;0;1;0;1;1;1;12;5;6;5
53;5;2;2;0;1;0;4;3;2;3
22;10;2;3;0;1;1;6;2;6;5
44;7;1;1;1;1;0;2;4;1;4
60;1;1;3;1;0;0;4;3;1;5
27;8;0;0;0;0;0;5;5;5;4
38;1;0;2;0;0;0;10;1;3;5
27;5;1;1;0;1;1;4;5;1;4
46;1;1;2;0;1;1;6;4;2;2
25;4;0;3;1;0;0;6;1;2;1
58;7;2;2;1;1;1;7;5;6;4
28;7;0;0;0;1;0;8;2;2;3
32;7;0;2;0;0;1;11;4;4;3
60;0;2;2;0;0;0;6;5;4;3
24;2;1;3;0;0;1;7;2;1;4
31;1;2;0;1;1;1;2;4;3;4
24;1;1;2;0;0;0;7;4;1;3
42;10;0;3;0;1;1;10;1;6;4
20;5;1;0;0;0;0;9;4;4;2
55;9;2;2;0;1;0;10;3;5;5
39;0;0;3;1;1;1;10;5;4;1
31;3;2;2;0;0;0;10;4;2;3
45;5;1;2;0;0;0;5;1;1;3
41;4;0;1;0;0;0;9;2;3;4
24;9;0;1;1;1;0;4;3;2;3
25;1;1;3;1;1;1;8;2;4;2
26;3;2;0;1;1;1;6;1;3;5
50;7;0;2;0;0;1;4;2;5;3
28;0;0;3;1;0;0;5;2;3;2
21;9;0;0;0;1;0;12;3;1;4
60;5;1;3;1;0;0;7;1;1;5
45;9;0;0;0;0;1;3;3;5;3
57;5;0;0;0;1;0;3;1;2;5
27;8;0;0;1;0;1;10;2;2;1
30;4;1;3;0;0;0;10;5;5;3
57;9;2;3;1;0;1;12;5;6;1
58;2;1;2;1;1;1;3;4;5;1
44;10;0;1;0;1;0;8;5;3;1
36;5;1;0;0;0;0;11;5;4;1
20;5;0;0;1;1;0;4;1;1;3
24;7;0;1;1;1;1;10;4;2;5
28;3;1;3;0;0;0;2;1;4;3
24;7;0;0;1;0;1;3;2;3;1
21;3;0;2;0;0;0;6;2;2;4
26;0;0;0;0;0;0;3;2;3;1
25;2;0;3;1;1;1;7;4;1;1
41;8;2;2;0;0;0;5;2;2;5
47;8;2;3;0;0;0;11;2;4;5
41;3;0;2;1;0;1;12;4;2;2
43;2;2;2;0;0;1;8;5;3;5
38;1;2;2;1;1;1;10;2;1;3
33;6;1;2;0;1;1;4;2;6;1
41;0;2;1;1;0;1;4;4;4;5
22;8;1;0;1;1;1;12;2;2;5
59;7;2;3;1;0;1;9;4;4;3
46;7;2;1;1;0;0;5;3;1;5
20;8;2;0;0;1;1;7;2;6;4
55;6;1;1;0;1;0;8;2;3;2
33;8;0;1;0;0;1;6;4;5;2
23;9;1;3;1;1;1;9;5;3;5
42;9;1;0;1;0;1;7;4;2;3
48;5;2;2;0;0;1;3;1;4;5
50;6;0;3;0;0;1;9;3;4;1
24;7;1;2;0;1;0;6;2;3;1
41;9;2;1;1;0;0;11;5;1;1
20;6;0;3;1;0;0;7;4;1;4
48;6;0;0;0;0;1;8;3;6;5
24;10;2;0;1;1;0;9;3;1;5
38;5;1;0;0;1;1;10;5;5;3
39;7;0;3;0;0;0;8;3;4;4
39;2;0;1;1;0;1;4;2;2;1
40;10;0;1;0;0;0;9;2;6;1
44;7;1;1;1;0;1;8;5;3;2
34;4;1;2;0;0;1;3;4;1;2
27;8;1;1;1;0;0;7;4;1;1
22;8;0;0;1;1;1;9;4;3;5
42;0;0;1;1;1;1;2;4;4;1
51;4;2;2;1;0;0;12;4;6;5
48;5;2;2;1;0;0;8;1;4;3
48;9;0;1;1;1;1;10;2;1;5
36;4;2;2;1;1;0;9;2;4;5
48;4;2;2;1;0;1;5;3;2;5
32;5;0;3;0;0;0;11;4;1;1
47;4;0;3;1;0;0;9;3;5;5
23;9;0;1;0;0;0;10;2;4;1
48;3;0;3;1;0;0;4;1;1;2
36;1;1;0;0;0;0;12;5;5;1
31;7;0;2;1;0;0;4;2;1;2
57;8;0;3;1;1;1;9;4;5;2
31;1;2;0;1;0;1;9;2;2;4
39;3;1;1;0;0;1;9;5;4;1
56;6;0;0;1;1;0;10;5;4;4
56;1;0;0;0;1;1;7;5;5;5
21;2;0;2;1;0;1;6;5;2;4
34;4;2;2;1;0;1;5;5;6;1
43;10;0;0;1;1;1;8;2;2;2
46;1;1;1;0;1;1;7;1;3;2
23;5;0;2;0;0;0;5;3;6;5
25;6;0;1;1;1;0;6;4;5;3
28;8;0;0;1;0;1;12;5;6;1
24;2;0;1;1;0;0;7;3;4;2
48;4;1;3;0;1;0;6;3;2;4
58;7;1;2;1;0;0;7;1;4;2
27;8;1;2;0;1;0;12;1;4;2
47;1;2;1;1;1;1;8;2;1;1
40;8;2;2;1;1;1;12;2;4;3
23;6;2;1;0;0;1;5;1;1;2
54;1;1;2;0;0;1;2;4;5;2
60;3;2;3;0;1;0;6;5;1;3
59;3;0;2;1;0;0;2;5;2;5
51;7;1;1;0;1;0;4;4;5;4
45;6;1;0;1;0;1;6;1;2;2
44;9;1;0;0;1;0;6;1;1;1
39;8;2;1;1;0;1;5;2;1;1
49;2;2;3;0;0;1;10;5;3;3
54;2;0;2;1;0;0;8;1;2;3
45;10;0;3;0;0;0;9;2;1;2
58;1;1;3;0;0;1;9;1;4;1
21;9;1;1;0;0;1;5;4;3;2
60;4;0;1;0;1;0;6;2;6;4
56;7;1;3;0;0;1;6;3;1;1
52;2;1;1;0;1;0;6;3;4;2
28;6;1;0;1;0;0;2;5;3;4
39;5;0;3;0;0;0;10;2;2;2
20;4;0;1;0;0;1;8;1;4;4
39;4;2;0;0;0;1;11;4;4;2
27;6;1;1;0;1;1;9;2;4;3
23;7;2;0;1;1;0;2;5;1;3
55;8;0;0;0;0;1;6;3;2;2
38;9;2;1;0;0;1;2;4;5;4
41;8;0;0;0;0;0;3;1;5;5
41;1;2;0;0;1;0;9;4;3;5
21;7;2;3;0;0;0;3;5;4;4
32;4;0;3;1;0;0;10;2;3;5
23;2;2;3;0;0;1;11;4;1;4
30;0;2;3;1;1;1;8;5;1;4
32;7;2;0;1;1;0;10;2;4;5
54;5;2;3;1;0;1;3;3;3;4
52;6;2;2;0;0;1;9;1;3;4
38;9;0;0;0;0;1;8;1;1;2
